id,col1,col2,col3,col4,col5,col6,col7,col8
41107,1,0,0,0,1,0,1,1
12843,1,0,0,0,1,0,1,0
37203,1,0,0,0,1,0,1,1
6646,0,0,0,0,0,0,1,0
4592,0,0,0,0,0,0,1,0
40734,0,0,0,0,1,0,1,0
19409,1,0,0,0,1,2,1,1
8922,0,0,0,0,0,0,0,0
53365,1,1,2,1,1,2,0,0
31147,1,1,1,1,1,2,0,0
15687,0,0,0,0,1,0,1,0
37437,0,1,0,0,1,2,0,0
31663,1,0,0,1,1,0,1,0
34459,1,0,0,0,1,0,1,0
9907,0,0,0,1,1,0,0,1
11759,0,0,1,0,0,0,1,0
11575,1,0,0,0,1,0,1,0
50464,1,1,3,1,0,0,0,1
17501,0,0,0,0,1,0,1,0
11919,0,0,0,0,1,2,0,0
44782,0,0,0,0,1,0,1,0
25723,0,0,0,0,0,0,0,0
30463,1,0,3,1,1,0,0,0
35519,1,0,0,0,0,0,1,0
35560,1,0,0,0,1,0,0,1
18636,0,0,0,0,0,0,1,0
52559,1,1,0,0,1,0,1,0
14704,0,0,1,0,1,0,1,0
29949,0,0,0,0,1,0,1,0
52192,1,0,0,0,1,2,1,0
11224,0,0,3,0,0,0,0,0
52924,1,0,0,0,1,2,0,0
48806,1,0,0,0,1,0,1,0
27507,0,1,0,0,1,2,1,1
39167,1,0,0,0,1,2,1,0
4693,0,0,0,0,0,0,0,0
49601,1,0,0,0,1,2,1,0
52391,1,1,1,1,1,2,0,0
19645,1,0,1,0,1,0,1,0
42970,1,0,1,1,1,2,0,0
28689,1,0,0,0,1,2,1,0
38895,0,0,0,1,1,2,0,0
13002,1,0,0,0,0,0,1,0
40194,0,0,0,1,1,0,1,1
8303,1,0,0,0,1,2,0,0
6916,0,0,0,0,1,0,1,0
19574,0,0,0,0,1,0,0,0
47651,1,0,0,0,1,2,1,0
43088,1,1,0,0,1,0,0,0
43326,1,1,0,0,1,0,1,0
1709,0,0,1,0,0,0,0,0
36009,0,0,0,1,1,2,0,1
54742,1,0,0,1,1,2,1,0
37616,1,0,0,0,1,0,1,0
34309,0,0,0,0,1,2,1,0
25160,1,0,0,0,1,0,1,0
45085,0,0,0,0,0,2,1,0
21664,0,0,0,0,1,0,1,0
15813,1,0,0,0,1,0,1,0
31125,0,0,3,1,1,0,0,0
15344,0,0,0,0,1,0,1,0
3279,0,0,0,0,1,0,1,0
31994,0,0,0,1,1,0,1,0
52424,0,0,0,1,1,2,0,1
39894,1,0,0,0,1,2,0,1
42078,1,0,3,1,1,0,0,0
2015,0,0,0,0,0,0,1,0
20868,0,0,0,0,1,0,1,0
34373,1,1,1,1,1,2,1,0
4831,1,0,0,0,0,0,0,0
36200,1,0,2,1,1,0,0,0
5602,0,0,0,0,1,0,1,0
15161,0,0,0,0,0,2,1,0
15347,0,0,0,0,0,0,1,0
34224,0,0,0,0,1,0,1,0
46844,0,0,1,0,1,2,1,0
16226,1,0,0,0,1,0,1,0
5458,0,0,0,0,1,0,0,0
46700,1,0,3,1,1,2,1,0
149,0,0,0,0,0,0,1,1
4335,0,0,0,0,0,0,1,0
50737,1,0,0,0,1,0,1,0
33407,1,0,0,1,1,0,1,0
42339,1,0,0,0,1,0,1,0
52882,1,1,2,1,0,0,1,0
41832,1,1,3,1,1,2,0,1
24935,1,0,1,0,0,0,1,0
2758,0,0,0,0,1,0,1,0
25147,1,0,0,1,1,0,1,0
46042,0,1,0,0,1,0,1,0
31869,1,0,0,0,1,2,0,0
41700,0,0,0,1,1,0,0,0
35915,0,0,0,0,1,0,1,0
46405,1,0,1,1,1,0,0,1
18585,1,0,0,0,1,0,1,0
3911,0,0,0,0,1,0,1,0
46667,1,0,0,0,1,1,1,0
46616,1,1,0,1,1,0,0,1
43387,1,0,0,0,1,2,0,1
51885,1,0,3,0,1,0,0,0
53980,1,0,0,0,1,0,1,0
9574,1,0,0,0,0,0,0,0
3698,1,0,0,0,0,0,1,0
50074,0,0,3,1,0,1,0,0
22495,0,0,0,0,1,0,0,0
54367,0,0,0,1,1,0,0,0
14785,0,0,0,0,0,0,1,0
42676,0,1,1,0,1,0,0,0
24116,1,0,0,0,0,0,1,0
53588,1,1,0,1,1,0,0,0
12659,1,0,2,1,0,0,1,0
25901,0,0,0,1,0,0,1,0
16501,0,0,0,0,0,0,1,0
51543,0,0,0,0,1,0,1,0
15528,1,0,0,0,1,0,1,0
14055,1,0,0,0,0,0,1,0
48556,0,0,3,1,1,2,0,0
51085,0,0,0,0,1,0,1,0
2596,1,0,0,0,1,0,0,0
31114,1,1,0,1,1,0,0,0
4783,0,0,0,0,1,0,1,0
48131,0,0,0,0,1,2,1,0
19749,0,0,1,0,1,0,1,0
25185,0,0,0,0,0,0,1,0
40075,1,0,0,0,1,0,0,0
4231,0,0,0,0,1,0,1,0
34178,1,1,1,1,1,0,0,0
24289,1,0,1,0,0,0,1,1
4900,1,0,0,0,0,0,1,0
48349,1,0,0,0,0,0,1,0
41668,0,1,1,0,1,0,1,1
46105,0,0,0,0,1,0,1,0
1303,1,0,0,0,0,0,1,0
35614,1,0,0,0,1,2,1,0
32416,1,0,3,1,1,0,0,0
49868,1,0,3,1,1,1,0,0
17300,0,0,0,1,1,0,1,1
36007,1,0,3,1,1,2,1,0
29460,0,0,3,1,1,0,1,0
4699,0,0,0,0,1,0,1,0
47644,1,0,0,0,1,0,1,0
22584,0,0,0,0,0,0,1,0
35559,1,0,0,0,1,0,1,0
26194,0,0,1,0,1,0,1,0
38284,1,0,0,0,1,2,1,0
44252,0,0,0,0,1,0,1,0
2500,0,0,0,0,1,1,1,0
16655,0,0,0,0,1,0,1,0
36670,0,0,0,0,1,2,1,0
53193,1,0,0,1,1,0,0,1
27441,1,0,1,1,1,2,1,0
48774,0,0,0,0,1,2,1,0
12149,0,0,0,0,1,0,1,0
41335,0,0,0,0,1,1,1,0
14705,0,0,0,0,0,0,1,0
42403,1,0,0,0,1,0,0,0
21079,1,0,0,0,1,2,1,0
15796,1,0,0,0,1,0,1,0
9694,0,0,0,0,0,0,1,0
31223,1,1,0,0,1,2,1,0
48249,0,0,0,0,1,2,1,0
26733,1,0,0,0,0,2,1,0
51372,1,0,0,0,1,0,1,0
46725,0,0,3,1,1,2,0,0
3569,1,0,0,0,1,0,1,0
6085,1,0,0,0,1,2,1,0
6256,1,0,0,0,0,0,1,0
50452,0,0,0,0,1,0,1,1
4053,1,0,0,0,0,0,0,0
11601,0,0,0,0,0,0,1,0
41745,1,1,0,0,1,0,1,0
49071,0,1,1,1,1,0,1,0
43388,0,1,0,0,1,2,1,0
5753,0,0,0,0,1,0,1,0
27513,0,1,0,1,1,0,0,1
28518,0,0,3,1,1,2,1,0
17986,1,0,3,0,0,0,0,0
12355,0,0,0,0,1,0,1,0
18863,1,0,3,1,1,2,0,0
11042,0,0,0,0,0,0,1,0
46831,1,1,3,1,1,0,0,0
21665,1,0,3,1,1,0,1,0
48451,0,0,0,0,1,0,1,0
3172,0,0,0,0,0,0,1,0
4481,1,0,0,0,0,0,1,0
5986,0,0,0,0,1,0,0,0
52639,1,0,3,1,1,2,0,0
11901,0,0,1,0,0,0,1,0
32529,1,0,0,0,0,2,0,0
11800,0,0,0,0,1,0,1,0
48057,1,0,0,0,1,2,0,0
10837,0,0,0,0,0,2,1,0
24393,0,0,0,0,1,0,1,0
30121,1,0,1,0,1,0,1,1
48801,0,0,3,1,1,0,0,0
11158,1,0,0,0,1,0,1,0
54159,1,0,0,0,1,0,1,0
19961,0,0,0,0,0,0,1,0
4288,0,0,0,0,1,0,1,0
37486,1,0,0,0,1,0,1,0
15536,0,0,0,0,0,0,0,0
11406,0,1,2,1,1,2,0,0
46778,1,0,3,1,1,2,0,0
48301,1,0,0,1,1,2,0,0
8935,0,0,0,0,0,0,1,0
53144,1,0,0,1,1,0,0,0
18632,0,0,0,0,0,0,1,0
46617,0,0,2,0,1,0,1,1
45446,0,0,0,0,1,0,1,0
38125,1,0,0,0,1,0,1,0
47548,0,1,3,1,1,2,0,1
29557,0,0,3,1,1,2,0,0
23491,0,0,0,0,0,0,1,0
43948,0,0,0,0,1,0,1,0
52678,1,0,0,1,1,0,0,0
44261,0,0,1,0,1,0,1,0
13549,0,0,0,0,1,0,1,1
31294,0,0,1,1,1,1,1,0
2465,0,0,0,0,1,0,1,0
31882,1,0,0,0,0,0,1,0
17993,1,0,0,0,1,0,1,0
50684,0,0,0,0,1,0,0,0
23449,0,0,3,0,1,0,1,0
860,0,0,0,0,0,0,0,0
19996,0,0,0,0,1,0,0,0
3976,0,0,0,0,1,0,0,0
35448,1,0,0,0,1,0,1,0
50953,1,0,3,0,1,0,0,0
3955,1,0,0,0,1,2,1,0
34052,1,0,2,0,1,0,1,0
35562,1,1,0,1,0,2,1,0
14194,1,0,0,0,1,0,1,0
18534,0,0,0,0,1,0,1,0
50682,1,0,0,0,1,0,1,0
26774,0,0,0,1,1,0,1,0
14167,1,0,2,1,1,1,1,0
47523,0,1,0,0,1,0,1,0
30263,0,0,0,0,1,1,0,0
44956,0,0,0,0,1,2,1,0
52000,0,0,3,1,1,0,0,0
36474,0,0,0,0,1,0,1,0
6330,1,1,0,1,1,0,0,0
46879,0,0,0,0,1,0,0,0
14500,0,0,0,0,0,0,1,0
17420,1,0,0,0,0,0,1,0
43156,0,0,0,0,1,0,1,0
8581,0,0,0,0,0,0,1,0
7375,1,0,3,1,1,2,0,1
36990,1,0,0,0,1,0,0,0
21899,0,0,0,0,1,0,1,0
17026,1,0,0,1,1,2,0,0
42639,1,1,3,0,1,2,0,0
13624,0,0,0,0,0,0,1,0
32367,0,0,0,0,1,0,1,0
29138,1,0,0,1,0,2,1,0
9420,0,0,0,0,0,0,1,0
18193,0,0,0,0,1,0,1,0
35236,1,0,0,0,1,0,1,0
28406,1,0,1,0,1,2,1,0
16678,0,0,0,0,1,0,0,0
28504,0,1,3,1,1,2,0,0
31944,1,0,0,0,1,0,1,0
15185,0,0,0,0,0,0,1,0
23787,0,0,0,0,0,0,1,0
19852,0,0,0,0,0,0,1,0
26890,0,0,0,0,1,0,1,0
2643,1,0,0,0,0,0,1,0
31503,0,0,0,0,1,0,1,0
27714,0,0,3,1,1,0,0,0
42346,1,0,0,0,1,0,0,0
5541,0,0,0,0,1,2,0,0
36566,1,0,1,0,1,0,1,0
54284,0,0,3,0,1,2,0,0
37231,1,0,0,0,1,2,1,0
40031,1,0,3,1,1,2,0,1
38585,0,0,1,1,1,2,1,1
45057,0,0,1,0,1,0,1,0
11869,0,0,0,0,0,0,1,1
23749,0,0,0,0,1,0,1,0
21178,1,0,3,1,1,2,0,1
46334,0,0,0,1,1,0,0,0
4155,0,0,0,0,0,0,1,0
13398,0,0,3,1,0,2,1,0
2993,1,0,0,0,0,0,1,0
50884,0,0,2,0,1,0,1,0
49320,1,1,3,1,1,0,0,0
54472,0,0,0,0,0,0,0,0
46067,1,0,3,1,1,0,1,0
47369,0,0,0,1,1,0,0,0
33420,1,1,3,1,1,0,0,1
40463,1,0,1,0,1,0,1,0
36804,0,0,0,0,1,2,0,1
12855,0,0,0,1,1,0,0,0
26,1,0,1,1,0,0,1,1
18426,1,0,0,0,0,0,1,0
12424,0,0,0,0,1,0,1,0
14943,0,0,2,1,1,0,1,0
33885,0,1,3,1,1,2,0,0
34268,1,0,0,0,0,0,1,0
17062,1,0,0,0,1,0,1,0
29413,1,0,0,0,1,0,1,0
32970,0,0,3,0,1,0,1,0
28293,1,0,1,0,1,0,1,0
40660,0,0,1,1,1,0,0,0
29106,0,1,1,0,1,0,0,0
51626,1,0,0,1,1,0,0,0
4931,0,0,0,1,1,0,0,0
2357,1,0,0,0,0,0,1,0
20172,0,0,0,0,1,0,0,0
35274,0,0,0,0,1,0,1,0
10244,1,0,0,0,0,0,1,0
1961,0,0,0,0,1,0,1,0
1036,0,0,0,0,0,0,1,0
13769,1,0,0,0,1,0,1,0
11105,0,0,0,0,1,0,1,0
25163,0,0,0,0,1,0,1,0
11794,0,0,0,0,1,0,1,0
25040,0,0,0,0,1,0,1,0
6016,1,0,0,0,0,0,1,0
9546,1,0,0,0,0,0,1,0
12534,0,0,0,0,1,0,1,0
44964,0,0,3,1,1,0,0,1
40728,0,0,0,0,1,2,1,0
31148,1,1,2,1,1,0,0,1
15213,0,0,0,0,1,0,0,0
9783,0,0,0,0,1,0,1,0
8017,0,0,0,0,0,0,1,0
20780,0,0,0,0,1,2,1,0
23474,1,0,0,0,1,0,1,0
33215,1,0,3,1,1,2,0,0
45308,1,0,0,0,0,0,1,0
11486,0,0,0,0,1,0,1,0
17123,0,0,0,1,1,0,0,0
51884,0,0,2,1,1,2,1,0
44928,1,0,0,1,1,2,0,0
7228,0,0,0,0,1,0,1,0
9066,0,0,0,1,1,2,0,0
38167,1,0,3,0,0,0,1,0
34151,1,1,3,0,1,2,0,0
21045,0,0,0,0,1,0,1,0
54051,1,0,0,0,1,1,1,0
29703,1,0,0,1,1,0,0,0
43097,0,0,0,1,1,2,0,0
43783,0,1,0,1,1,0,1,0
10001,1,0,2,0,1,0,0,0
4466,1,0,1,0,0,0,0,0
5524,1,0,0,0,1,0,0,0
36849,1,1,3,1,1,2,0,1
27763,0,0,2,1,1,0,1,0
54531,0,1,0,0,1,1,1,0
30913,1,1,0,0,1,0,1,1
25579,0,0,0,0,1,2,1,0
6744,1,0,0,0,0,0,1,0
48257,1,1,0,0,1,0,1,0
37685,0,0,0,0,1,0,1,0
4978,1,0,3,1,1,2,0,1
10784,0,0,0,0,0,0,1,0
32197,0,0,0,0,1,2,1,0
17036,0,0,0,0,0,3,0,0
32882,1,1,3,1,1,0,0,0
9408,0,0,0,0,0,0,0,0
24741,1,0,0,0,0,0,1,0
10917,0,0,0,0,0,0,1,0
39522,0,0,0,0,1,2,0,0
54139,1,1,3,1,1,2,0,0
21253,0,0,3,1,1,0,0,0
18308,0,0,0,1,1,2,0,0
44704,1,0,0,0,1,2,1,0
43398,0,0,0,0,1,0,1,0
4681,1,0,2,1,1,0,0,0
53296,0,0,0,0,1,0,1,0
39913,1,0,0,0,1,0,0,0
22156,0,0,0,0,1,0,1,0
22577,0,0,0,0,1,0,0,0
8251,0,0,0,0,0,0,1,0
47724,1,1,0,1,1,2,1,0
26934,0,0,0,0,1,0,1,0
13898,0,0,1,1,1,0,0,0
15412,1,0,0,0,1,0,1,0
6888,0,0,0,0,1,0,1,0
6760,1,0,0,0,1,0,1,1
53205,1,0,3,1,1,0,0,0
36263,0,0,0,0,1,3,1,0
11807,0,0,0,0,1,0,1,0
6720,0,0,0,0,1,0,1,0
20217,1,0,2,0,0,0,0,0
31193,1,0,0,1,1,0,0,0
10990,0,0,0,0,0,0,1,0
5703,1,0,0,0,1,0,1,0
22137,0,0,0,0,0,0,1,0
16048,0,0,0,1,1,0,1,0
27928,1,1,0,0,1,2,0,0
16663,0,0,0,0,0,0,1,0
33895,0,0,3,0,1,0,0,0
25020,0,0,0,0,1,0,1,0
17182,0,0,0,0,1,0,1,0
5847,1,0,0,0,1,0,1,0
29100,1,1,3,1,1,0,0,1
30613,1,0,0,0,1,0,1,0
24192,1,0,0,0,1,0,1,0
17264,0,0,0,0,1,0,1,0
765,0,0,0,0,1,0,1,0
2841,0,0,0,0,1,2,1,0
7139,1,0,0,0,0,0,1,0
52723,0,0,0,0,1,0,1,0
45279,1,0,3,1,1,2,0,0
51898,0,1,0,0,1,0,1,0
48407,0,0,0,0,1,0,1,0
34844,1,0,0,0,1,0,0,0
19640,0,0,0,0,0,0,1,0
44814,1,1,0,0,0,0,1,1
22217,1,0,0,0,0,0,1,0
10989,0,0,0,0,0,0,1,0
13754,0,0,0,0,1,2,1,0
53986,0,0,0,0,1,2,1,0
49364,1,0,1,0,1,2,1,0
1279,0,0,2,0,1,0,0,0
16170,1,0,0,0,1,0,1,0
36148,1,0,0,0,1,0,1,0
11499,1,0,0,1,1,2,0,0
33010,0,0,0,0,1,0,0,0
43894,1,0,0,0,1,0,0,0
53408,0,0,3,0,1,2,0,0
13714,0,0,0,0,0,2,1,0
18997,1,0,0,0,1,0,1,0
37149,1,0,0,0,1,0,1,0
49094,1,1,0,0,1,2,0,0
41027,1,0,2,1,1,2,0,0
26634,0,0,0,0,1,0,0,0
17013,0,0,0,0,0,0,0,0
41872,1,0,0,1,1,0,0,0
22199,1,0,3,0,1,1,1,0
42024,1,0,3,1,1,0,0,1
1701,1,0,1,0,1,0,1,0
30034,1,0,2,1,1,0,0,0
14000,0,0,0,0,0,0,1,0
46902,1,0,0,0,1,2,1,1
33326,1,1,0,0,1,0,1,0
13695,1,0,0,0,1,0,1,0
9456,1,0,0,0,0,0,1,0
46905,1,0,0,0,1,0,1,0
21525,0,0,0,0,1,0,0,0
37016,1,0,0,0,1,0,1,0
45696,1,0,1,0,1,2,0,0
17322,0,0,0,0,0,0,1,0
40300,0,0,1,1,1,0,0,0
23360,0,0,2,1,1,0,1,0
36208,0,0,0,0,1,0,0,0
18049,0,0,0,0,1,0,1,0
42231,1,0,0,0,1,0,1,0
14717,0,0,0,0,1,0,1,0
6251,0,0,0,0,1,2,1,0
19583,0,0,0,0,1,0,1,0
13601,1,0,0,0,1,0,1,0
17168,0,0,0,0,0,0,1,0
35424,1,0,3,0,1,2,1,0
47496,1,1,3,0,1,2,0,0
25201,1,0,0,0,1,0,1,0
15680,0,0,0,0,1,0,1,0
5957,1,0,0,0,1,0,1,0
25287,0,0,0,0,1,0,0,0
42290,1,0,0,0,1,0,1,0
52068,1,1,3,0,1,2,1,0
11358,0,0,0,0,0,0,1,0
37105,1,1,3,0,0,2,1,1
4247,0,0,0,0,0,0,1,0
39222,0,0,1,0,1,2,1,0
38804,1,0,0,1,1,0,1,1
33201,1,0,2,0,1,0,0,1
2471,0,0,0,0,1,0,1,0
5843,0,0,0,0,0,0,1,0
44209,0,1,1,1,1,2,1,0
9326,0,0,0,0,0,0,1,0
9863,0,0,1,0,1,0,1,0
39037,1,0,0,0,1,0,1,0
35254,0,0,0,1,1,0,0,0
37485,0,0,0,0,1,0,1,0
40664,0,0,0,0,1,0,1,0
4194,0,0,0,0,1,0,1,0
50209,0,0,0,0,1,0,1,0
11399,0,0,0,0,0,0,1,0
30767,1,0,0,0,1,2,1,0
9622,0,0,0,0,0,0,1,0
22171,0,0,0,0,0,0,1,0
33988,1,0,1,0,1,0,1,0
37280,1,0,0,0,0,0,1,0
33834,1,0,3,1,1,2,0,0
50707,1,0,3,1,1,0,0,0
528,0,0,0,0,0,0,1,0
21563,0,1,0,0,1,0,1,0
16430,1,1,0,0,1,0,0,0
45901,0,0,0,0,1,0,1,0
46445,1,1,0,1,1,2,0,0
53796,0,0,0,0,1,0,1,0
52900,0,0,0,0,1,2,0,1
53845,1,0,0,1,1,0,1,0
42005,0,0,1,0,1,2,1,1
42939,1,1,3,0,1,1,0,0
45151,0,0,2,0,1,2,1,0
27849,0,0,0,0,0,2,0,0
23798,0,0,2,0,1,0,1,0
21659,1,0,0,0,1,0,1,0
46971,1,0,3,1,1,2,1,0
24270,1,0,0,0,1,0,1,0
44216,0,0,2,1,1,2,0,1
4851,0,0,0,0,0,0,0,0
27240,1,1,0,0,1,0,0,0
54245,1,0,0,0,1,2,1,0
26134,1,0,0,0,1,0,1,0
21088,0,0,0,0,0,2,0,0
127,1,0,3,0,1,0,1,0
11362,1,0,0,1,0,0,1,0
51537,0,0,1,0,1,0,1,0
34202,1,0,1,0,1,0,0,0
5312,1,0,0,0,1,0,0,0
36608,0,0,0,1,1,0,1,0
43461,0,0,0,1,1,0,1,0
5288,0,0,0,0,0,0,1,0
54187,1,0,3,0,1,2,1,1
54672,1,0,3,0,0,0,1,0
10706,1,0,0,0,1,0,0,0
23812,1,0,0,0,0,0,1,0
43386,0,0,0,0,1,0,1,0
1813,0,0,0,0,1,0,1,0
50843,0,0,0,0,1,0,1,0
45129,0,0,0,1,1,2,1,0
12332,0,0,0,0,1,0,1,0
7811,0,0,0,1,1,0,1,0
29181,1,0,0,0,0,3,0,0
35328,1,0,0,1,1,2,0,0
9633,0,0,0,0,1,0,1,0
444,1,0,0,0,1,0,1,0
26033,0,0,1,0,1,0,1,0
49596,0,1,3,1,1,2,1,0
21100,0,0,0,0,1,0,1,1
7249,0,0,0,0,1,0,0,0
23282,1,0,1,1,1,2,1,0
35650,1,1,1,1,1,0,0,0
38409,0,0,3,0,1,0,1,0
46622,1,0,0,0,1,0,1,0
1588,0,0,1,0,1,0,1,0
6614,0,0,0,0,1,0,0,0
9837,1,0,0,0,1,0,1,0
51124,0,0,3,1,1,0,0,0
30827,1,0,2,1,1,2,1,0
52622,0,0,0,0,1,0,1,0
53636,0,0,0,0,1,0,1,0
2012,1,0,1,1,0,0,0,0
1124,1,0,0,0,0,0,1,0
47171,0,1,0,0,1,2,1,0
28593,0,0,0,0,1,2,1,0
8300,0,0,0,0,1,0,1,0
1372,1,0,0,0,1,0,1,0
37187,1,0,3,1,1,2,0,1
26152,0,0,2,0,1,0,0,0
20277,1,0,0,0,1,0,1,0
31671,0,0,0,0,1,0,1,0
48112,0,0,0,0,1,2,1,0
32564,1,0,0,0,1,0,1,0
19616,0,0,0,0,0,2,1,0
13760,0,0,0,0,0,0,1,0
11699,0,0,0,0,0,0,1,0
2036,1,0,0,0,1,3,1,0
15927,0,0,0,0,1,2,1,0
31614,1,0,1,0,1,0,0,0
53207,1,0,3,1,1,0,1,0
17138,0,0,0,0,1,2,0,0
29038,0,0,0,0,1,0,1,0
50939,0,0,2,0,1,0,1,0
12000,0,0,0,0,0,0,0,0
52452,1,0,2,1,1,0,0,0
38921,1,0,0,0,1,0,1,0
18639,1,0,0,0,1,1,1,0
29821,0,0,0,0,1,0,1,0
17155,1,0,0,0,0,0,1,0
35250,1,1,0,1,1,2,0,0
53974,1,0,3,1,1,0,1,0
50750,0,0,0,0,1,0,1,0
5509,0,0,0,0,1,0,1,0
24968,0,0,0,0,0,0,0,0
30290,1,0,0,0,1,0,1,0
32802,0,0,0,0,0,2,0,1
48174,0,0,0,0,1,1,0,0
18978,0,0,0,0,1,0,1,0
36161,0,1,2,0,1,0,1,0
24107,0,0,0,0,1,0,1,0
13600,0,0,0,1,1,0,0,0
8829,0,0,0,0,1,0,1,0
28105,1,0,3,1,1,0,0,0
21102,0,0,0,0,1,0,1,0
9619,1,0,0,0,1,0,0,0
54125,1,0,3,0,1,0,0,0
1592,1,0,0,0,0,0,1,0
41333,0,0,0,0,1,0,0,0
29861,1,0,0,0,1,2,1,1
46665,1,0,0,1,1,0,0,0
18762,0,0,3,1,1,2,0,0
43814,1,0,0,1,0,0,1,0
26175,0,0,0,1,1,0,0,0
17858,1,0,0,0,0,0,1,0
12120,1,0,0,0,0,0,1,0
29755,1,0,3,1,1,2,0,0
33401,1,0,0,0,1,0,1,0
9413,0,0,0,0,0,0,1,0
37382,1,0,0,1,1,2,1,1
45892,1,0,0,0,1,0,1,0
328,1,0,0,0,1,0,0,0
32530,1,1,3,0,1,2,0,0
48378,1,0,0,0,0,2,1,0
53973,0,0,0,0,1,0,1,0
10162,1,0,3,0,0,2,0,0
28115,0,0,0,0,1,0,1,0
20053,1,0,0,0,1,0,1,0
23988,0,0,0,0,1,0,0,0
43601,0,1,0,1,1,2,0,0
17943,1,0,0,0,1,0,1,0
26694,0,0,0,0,0,0,1,0
26577,0,0,0,0,0,0,1,0
28827,0,0,1,0,1,0,1,0
18531,0,0,0,0,0,0,1,0
8538,0,0,0,0,1,0,1,0
20664,1,0,0,1,1,2,1,0
10214,0,0,0,0,1,0,1,0
29683,0,1,3,1,1,2,0,0
47153,0,1,3,1,1,2,0,0
9796,0,0,1,0,1,0,1,0
44836,0,0,0,0,1,0,1,0
25398,0,0,0,0,0,0,1,0
46528,0,0,0,0,1,2,1,1
52650,1,0,0,0,1,2,1,0
49558,1,0,0,0,1,2,0,1
39735,1,0,0,1,1,2,0,0
24304,1,0,0,0,0,0,0,0
27474,1,0,3,1,1,0,0,0
36406,1,0,0,1,1,2,0,0
48998,1,0,0,0,1,2,1,0
48052,1,1,2,1,1,2,0,0
17132,1,0,0,1,1,0,0,0
43579,1,1,0,0,1,0,1,0
1284,1,0,3,1,0,0,0,0
15373,1,0,0,0,1,0,1,0
41129,0,0,0,0,1,0,0,0
51637,0,0,0,0,1,0,1,0
36668,1,0,0,1,1,0,0,0
31812,1,0,0,1,1,2,0,0
2023,1,0,0,0,0,0,1,0
39792,1,0,0,1,1,0,0,0
10516,0,0,0,0,1,2,0,0
8206,1,0,0,0,1,0,1,0
33616,0,0,0,0,1,0,1,0
6433,1,0,0,0,1,0,1,0
41834,0,1,0,0,1,0,1,0
43792,1,0,0,0,1,0,1,0
40362,1,0,3,1,1,2,0,1
40727,1,0,0,1,1,0,1,0
264,1,0,3,0,0,0,1,0
49612,1,0,0,0,1,1,1,0
42062,0,0,0,0,1,0,0,0
24446,0,0,0,0,0,0,1,0
44375,1,0,3,0,1,2,1,0
7949,1,0,0,0,1,2,1,0
53071,1,1,2,0,1,1,0,0
30113,1,0,3,0,1,2,1,0
16330,0,0,0,0,1,0,1,0
29019,1,0,0,0,1,0,1,0
11504,1,0,0,1,1,1,0,0
41,1,0,2,1,1,1,1,0
22506,0,0,0,0,1,0,1,0
39937,0,0,0,0,1,0,1,0
24357,1,0,0,0,1,0,1,0
26099,0,0,0,1,1,2,0,0
48549,1,0,0,1,1,2,1,0
37833,1,0,0,0,1,0,1,0
4882,0,1,0,0,1,0,1,0
39294,1,0,0,0,1,0,1,0
14990,0,0,0,0,0,0,1,0
12518,0,0,0,0,1,0,1,0
18977,0,0,0,0,0,0,1,1
27209,1,0,3,0,1,1,1,0
36065,0,0,0,0,1,0,1,0
46991,1,0,0,0,1,0,1,0
9096,0,0,0,0,0,0,1,0
11750,0,0,0,0,0,0,1,0
31067,1,0,1,1,1,0,1,0
9941,0,0,0,0,1,0,0,0
10861,1,0,0,0,1,0,0,0
23900,1,0,0,0,1,0,1,0
53727,1,0,0,0,1,0,1,0
17475,0,0,0,0,1,0,1,0
40892,1,0,0,0,1,2,1,0
37401,1,0,0,0,1,0,1,0
44950,1,0,0,0,1,0,1,0
49219,1,0,0,0,1,0,0,0
45463,1,0,2,0,1,0,1,0
29171,1,0,0,0,1,0,1,0
21169,1,0,0,0,1,0,1,0
6534,1,0,0,0,0,0,1,0
39790,1,1,0,0,1,2,0,0
2424,1,0,0,1,1,2,1,0
38341,1,1,2,0,1,0,1,0
43909,1,0,0,1,1,2,1,0
20930,0,0,0,0,0,0,1,0
40581,0,1,1,0,1,2,1,0
35058,0,0,0,0,1,2,0,0
53835,1,0,3,1,1,0,0,0
23216,0,0,0,1,1,2,1,0
17985,0,0,0,0,0,0,1,0
20926,1,0,0,0,0,0,1,0
47075,1,0,2,1,1,0,0,0
11842,0,0,0,0,0,0,1,0
46040,0,0,0,0,1,0,1,0
40692,1,0,1,0,1,1,1,0
20071,1,0,0,0,0,0,1,0
5579,0,0,0,0,0,0,0,0
23765,1,0,0,0,1,0,1,0
7969,0,0,0,0,0,0,1,0
34961,1,0,0,0,1,0,1,0
45684,0,1,0,1,1,2,0,1
47465,0,0,0,0,1,0,0,0
47694,1,0,0,0,1,0,0,0
38693,0,1,0,0,1,0,0,0
38502,0,0,2,1,1,2,1,1
7219,0,0,0,0,1,0,1,0
13700,0,0,2,0,1,0,1,0
16001,0,0,0,0,0,0,1,0
50492,0,0,0,0,1,0,0,1
47639,1,1,0,0,1,2,1,0
43384,1,1,2,1,1,0,1,1
6622,0,0,0,0,1,0,1,0
54192,0,0,0,0,1,2,1,0
46167,1,0,0,1,1,2,1,0
49075,1,0,2,0,1,0,0,0
25732,1,0,0,0,1,0,1,0
3846,1,0,0,0,0,0,1,0
27745,0,0,0,0,0,2,0,0
27181,1,0,0,0,1,0,1,0
